degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential, coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random, Target
10.0,0.008410428931875526,238.0,6.0,114.3,81.0889018300285,0.006382701025363804,0.3500336267594223,446.18333333332856,3.850406648042082e-05,2.0,0.0,0.0,1.0,0.0,0.0,28.0,6.0,6.0,0.4,0.2328318369327833,0.00039852227946990176,0.000418179305331835,18.0,9.0,0.7991806736100533,1.0
22.0,0.018502943650126155,230.0,19.0,49.09090909090909,48.01127622369665,0.002597567585411011,0.3424219938203221,439.2666666666632,8.0634637093203e-05,12.0,9.0,2.0,2.0,9.0,8.0,190.0,15.0,19.0,0.7272727272727273,0.219528506938639,0.0011783396653290933,4.947874074901903e-05,168.0,15.0,-0.6351627455764429,1.0
205.0,0.17241379310344826,238.0,1.0,80.58536585365853,61.01642146406806,0.10805182838508151,0.4729729502147741,642.9333333333336,0.025437541558808736,6.0,10.0,19.0,4.0,39.0,25.0,6147.0,56.0,4106.0,0.28417025346724056,0.21437694439399355,0.005659290981594525,0.007013728616900738,5942.0,64.0,0.05029394965688326,0.0
9.0,0.007569386038687973,68.0,9.0,22.555555555555557,20.88120426024382,0.0011675441840051785,0.3029016303375971,378.0166666666637,0.0,5.0,6.0,4.0,7.0,6.0,8.0,45.0,10.0,1.0,1.0,0.289198606271777,0.0004824802420615844,6.959133733869477e-05,36.0,9.0,-0.42309161440116544,0.0
5.0,0.004205214465937763,158.0,12.0,114.2,56.753502094584434,0.0034634437944408335,0.3340915011842407,422.21666666666243,1.203476516146347e-05,1.0,1.0,0.0,1.0,1.0,0.0,9.0,4.0,3.0,0.4,0.272419627749577,0.0002613194160345588,0.00022857253296340753,4.0,5.0,-0.568837712152451,1.0
17.0,0.014297729184188392,230.0,3.0,38.11764705882353,59.66759131460895,0.0015701750951620864,0.33859330753620726,431.0999999999963,0.0005166230440574853,3.0,0.0,3.0,4.0,2.0,3.0,57.0,6.0,13.0,0.29411764705882354,0.09011754462342185,0.0012688913824404058,4.1670211252642494e-05,40.0,8.0,0.419206493988194,1.0
5.0,0.004205214465937763,205.0,69.0,136.6,47.47462480104503,0.004186543517540398,0.33723970779163076,426.4333333333291,1.5002269261649285e-07,0.0,0.0,0.0,0.0,1.0,0.0,12.0,4.0,3.0,0.7,0.37582865884752675,0.0002335435178031799,0.0002751299191741329,7.0,5.0,0.29382575805322364,1.0
1.0,0.0008410428931875525,53.0,53.0,53.0,0.0,9.223397616101988e-05,0.2725625332763192,339.09999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00021806506954062712,1.5254493155034303e-06,0.0,1.0,-0.06333485421786636,2.0
10.0,0.008410428931875526,224.0,12.0,114.6,71.0917716757713,0.007120145542902707,0.3499299130922343,443.4333333333283,1.1676195341241629e-05,0.0,2.0,1.0,2.0,0.0,3.0,37.0,8.0,4.0,0.6,0.30017898235745333,0.0003551033549985537,0.0004676348460615194,27.0,10.0,-1.7961352077197752,0.0
4.0,0.00336417157275021,46.0,3.0,15.75,17.597940220378067,0.00014643898663817772,0.274974029496226,342.8499999999983,6.343915833584518e-05,1.0,2.0,2.0,2.0,1.0,1.0,8.0,4.0,2.0,0.6666666666666666,0.05625,0.0004851927675094557,1.6597238098291282e-06,4.0,3.0,0.6603855119438853,1.0
30.0,0.025231286795626577,238.0,9.0,111.8,63.65081827177611,0.020221276825189288,0.37647862820729705,486.93333333332873,0.00013187947758105449,3.0,2.0,1.0,1.0,4.0,7.0,265.0,14.0,44.0,0.5402298850574713,0.28358288841609464,0.0008277503297655412,0.0013219548909220076,235.0,26.0,0.62053927678782,0.0
1.0,0.0008410428931875525,172.0,172.0,172.0,0.0,0.001039967076012769,0.3195382729129575,399.84999999999616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001493138461336011,6.8776194266419e-05,0.0,1.0,-0.668910062975638,3.0
4.0,0.00336417157275021,212.0,26.0,85.0,74.04390589373308,0.0019014482841930949,0.3286069718103203,414.2166666666627,1.0507109898590629e-07,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,2.0,0.8333333333333334,0.15911730545876887,0.00022395098855852155,0.00012115327767067471,5.0,4.0,-0.6546225527050793,1.0
92.0,0.07737594617325483,224.0,1.0,77.04347826086956,62.50824520282492,0.044752645525132695,0.3896448223973247,524.6999999999962,0.007172156857308745,0.0,6.0,9.0,7.0,9.0,9.0,1243.0,24.0,666.0,0.2749641662685141,0.1918038053760754,0.0027097441976708463,0.0029008833761614747,1151.0,44.0,-0.381502409416807,0.0
2.0,0.001682085786375105,56.0,16.0,36.0,20.0,0.000165422948640876,0.2721856318705441,339.2666666666652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.23636363636363636,0.00022589848051627427,1.9491791198355502e-06,1.0,2.0,2.155444194317994,2.0
34.0,0.028595458368376785,238.0,5.0,131.5,64.7348665031177,0.025964444185272485,0.3809720828020293,496.2666666666624,0.00020354780856284558,4.0,1.0,2.0,3.0,7.0,5.0,389.0,19.0,71.0,0.6327985739750446,0.3100208580573237,0.0009184894996630391,0.0016968490249519926,355.0,30.0,-0.2510392528281719,0.0
25.0,0.021026072329688814,230.0,9.0,40.24,47.29674830260533,0.0025249279880373426,0.3394692315855967,435.26666666666296,8.227879947213782e-05,9.0,5.0,7.0,3.0,11.0,5.0,189.0,15.0,16.0,0.5466666666666666,0.1991116161355302,0.0012932568677759871,4.776256652977739e-05,164.0,15.0,0.5122788501479282,1.0
5.0,0.004205214465937763,230.0,2.0,61.4,87.98090701964831,0.0012013002321964712,0.3395668363100319,425.7833333333293,0.00040216196643785764,0.0,1.0,1.0,1.0,1.0,0.0,7.0,3.0,4.0,0.2,0.03793103448275862,0.00044677540152971817,6.194329276700335e-05,2.0,3.0,0.8821580050425559,3.0
19.0,0.0159798149705635,230.0,2.0,35.526315789473685,55.76394649351726,0.0016640571966416678,0.3436175317679054,439.86666666666315,0.0014068594236601934,0.0,1.0,4.0,4.0,1.0,4.0,78.0,7.0,17.0,0.34502923976608185,0.08280844757317525,0.001538221222552999,4.641859214370246e-05,59.0,9.0,-0.30815331387725226,1.0
16.0,0.01345668629100084,224.0,2.0,101.125,73.67061405336595,0.009493507043310787,0.35701736901036607,456.9333333333287,0.00013527040640055305,0.0,0.0,2.0,1.0,0.0,0.0,66.0,8.0,10.0,0.4166666666666667,0.22335258933592353,0.0005762227401518538,0.0006177329849068692,50.0,14.0,-0.443009667152102,0.0
4.0,0.00336417157275021,193.0,8.0,64.25,75.43333149211958,0.000975018730125724,0.3179040260259195,402.0833333333302,4.412428063972567e-06,0.0,0.0,0.0,2.0,0.0,0.0,8.0,4.0,2.0,0.6666666666666666,0.08840579710144927,0.00028674936230311534,5.908577059849708e-05,4.0,4.0,0.17713298682757656,2.0
2.0,0.001682085786375105,139.0,5.0,72.0,67.0,0.0002826229712941903,0.3005123299456211,377.7666666666645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.021897810218978103,0.0002660862308474862,7.276692067369288e-06,1.0,2.0,-0.3252854817434036,2.0
6.0,0.005046257359125315,206.0,3.0,113.66666666666667,65.42595475463507,0.003716705718393231,0.34252130414335585,432.8499999999953,1.0062148443625628e-05,1.0,1.0,1.0,1.0,1.0,1.0,14.0,4.0,4.0,0.5333333333333333,0.2179580014482259,0.00030132671412911205,0.00024319931226906403,8.0,5.0,0.48650317734800086,1.0
42.0,0.03532380151387721,230.0,1.0,29.071428571428573,42.864344632996854,0.00368331592027273,0.3672305524522049,474.6833333333284,0.007510793598841564,2.0,5.0,9.0,2.0,2.0,5.0,211.0,8.0,47.0,0.19628339140534262,0.07140306236328735,0.0027394493411879756,0.0001256824310017595,169.0,13.0,-0.9935970493432171,1.0
1.0,0.0008410428931875525,39.0,39.0,39.0,0.0,0.00014997940398916318,0.2681074816540956,335.4619047619028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.00016820435675383806,8.105151939173519e-06,0.0,1.0,0.6325347002028356,3.0
146.0,0.12279226240538267,238.0,5.0,105.58904109589041,59.3620965771881,0.09880920264026297,0.46606687319900986,618.3833333333337,0.006457377985531193,40.0,15.0,67.0,44.0,52.0,26.0,5201.0,56.0,5484.0,0.47756258856872935,0.29224339701405727,0.003556353973043067,0.0064610242656113984,5055.0,64.0,-0.09406227155707919,0.0
5.0,0.004205214465937763,212.0,142.0,174.4,26.74771018236888,0.0048917580288496375,0.34331786531578223,434.21666666666226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,1.0,0.5276916260522818,0.00024149042789657166,0.0003242189829364186,10.0,5.0,-1.4738646052632867,1.0
1.0,0.0008410428931875525,2.0,2.0,2.0,0.0,1.2147294014588301e-05,0.24671265023737016,301.51190476190374,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0002964369700112742,7.098525392201474e-07,0.0,1.0,2.184694599128645,3.0
14.0,0.011774600504625735,205.0,27.0,99.64285714285714,58.15693932659055,0.008602664787788667,0.34654150724363,444.3499999999954,6.8360278948640744e-06,0.0,1.0,1.0,0.0,1.0,0.0,63.0,7.0,15.0,0.5384615384615384,0.24938772654117977,0.00043711250867601995,0.0005606629268636798,49.0,14.0,-0.38957071992758746,2.0
2.0,0.001682085786375105,27.0,3.0,15.0,12.0,0.00013264356730502712,0.26145969818160086,325.87857142856984,3.409052257787164e-06,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.037037037037037035,0.00023340373489984473,8.475280204566135e-06,0.0,2.0,-0.5492650546435097,3.0
1.0,0.0008410428931875525,152.0,152.0,152.0,0.0,0.0009629935194680661,0.30282396325289507,381.8499999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001477334472544157,6.421469557004655e-05,0.0,1.0,1.4085049128301352,3.0
3.0,0.0025231286795626574,149.0,85.0,123.33333333333333,27.6204433144888,0.0019304430814640963,0.33296122263498473,419.0499999999962,8.856242779893093e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.25645438898450945,0.0002114770107172504,0.00012293480594449444,2.0,3.0,-0.15163494831647634,2.0
1.0,0.0008410428931875525,193.0,193.0,193.0,0.0,0.0007474553528072052,0.3166255916049037,398.83333333333036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001636931614676773,4.6540687292239924e-05,0.0,1.0,0.8591651673432279,3.0
3.0,0.0025231286795626574,230.0,22.0,122.0,85.10385811857573,0.0016140640619786127,0.3473568990253797,435.6166666666625,5.9380522693680145e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.08520179372197309,0.00021969484422047991,9.304812009526448e-05,0.0,3.0,-0.3719320160430289,2.0
1.0,0.0008410428931875525,53.0,53.0,53.0,0.0,9.223397616101988e-05,0.2725625332763192,339.09999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00021806506954062712,1.5254493155034303e-06,0.0,1.0,-0.19049835312979313,2.0
12.0,0.01009251471825063,238.0,4.0,100.66666666666667,81.77645681300265,0.006409315197174661,0.3610557800936383,461.7666666666623,8.660503417481508e-05,1.0,1.0,2.0,1.0,2.0,2.0,49.0,7.0,7.0,0.5606060606060606,0.17253742045352694,0.0004908499012623557,0.00041379537493419394,37.0,11.0,-1.2252096435342754,2.0
2.0,0.001682085786375105,42.0,9.0,25.5,16.5,9.021960077166601e-05,0.26957622841504014,334.6999999999986,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.175,0.00026270090702438484,1.1702767818571245e-06,1.0,2.0,-0.43938458027986343,2.0
2.0,0.001682085786375105,230.0,9.0,119.5,110.5,0.0006673076289823083,0.333243074685748,416.6833333333298,0.0002575204265351671,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.021551724137931036,0.0002723344034280717,2.9256490320416507e-05,0.0,2.0,-0.680759655749261,2.0
5.0,0.004205214465937763,173.0,2.0,93.8,72.37513385134429,0.002787895538865714,0.3309087858465371,417.46666666666283,2.310297850555223e-05,0.0,0.0,1.0,0.0,0.0,0.0,11.0,4.0,3.0,0.6,0.20680628272251309,0.00032637816597364943,0.00018398901211088908,6.0,4.0,0.17513627147198174,3.0
2.0,0.001682085786375105,155.0,15.0,85.0,70.0,0.0010888614604634482,0.31688045524182745,396.59999999999627,6.47253738184472e-07,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.07006369426751592,0.00017973592013272903,7.174299956701909e-05,0.0,2.0,-1.7682914697829222,1.0
1.0,0.0008410428931875525,39.0,39.0,39.0,0.0,8.252834928504229e-05,0.25746968752698735,320.18333333333163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00019301024061864312,5.332310172065417e-07,0.0,1.0,-0.8355447716904439,2.0
3.0,0.0025231286795626574,123.0,2.0,43.0,56.57443474456167,0.0008660593340652201,0.2964391206541895,373.3666666666644,7.079485632891856e-07,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.012244897959183673,0.0003292483160977277,5.800781445526897e-05,2.0,2.0,-0.4977231509002572,3.0
12.0,0.01009251471825063,193.0,4.0,61.916666666666664,58.48854351257366,0.0035877246517961197,0.3397622142365624,434.6166666666631,0.00010132993358894284,5.0,1.0,1.0,1.0,0.0,2.0,40.0,6.0,11.0,0.42424242424242425,0.1213312736975144,0.000588472935532567,0.0002209583137106516,28.0,9.0,-1.176571004966548,2.0
4.0,0.00336417157275021,68.0,1.0,19.25,28.252212302756046,0.0005297807274000597,0.3020494774133736,374.96666666666385,0.003351428498611005,1.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,3.0,0.16666666666666666,0.014018691588785047,0.0007159769665616108,3.205263781701674e-05,1.0,2.0,-0.6331333219156406,1.0
5.0,0.004205214465937763,139.0,2.0,34.4,52.41984357092264,0.00034757131718123535,0.30074190391807765,379.26666666666443,2.4070251151832316e-06,4.0,0.0,1.0,1.0,1.0,1.0,11.0,4.0,3.0,0.6,0.06493506493506493,0.00048722633882424134,7.857731402782663e-06,6.0,4.0,-0.10982846746067215,2.0
12.0,0.01009251471825063,193.0,2.0,51.083333333333336,62.3985287397779,0.003416624827057974,0.34103767158137194,435.7499999999959,0.0002013637468622749,0.0,0.0,2.0,0.0,0.0,1.0,22.0,4.0,8.0,0.15151515151515152,0.08726492906631475,0.0006199733252167404,0.00021743536915384278,10.0,8.0,0.24614540629503343,2.0
18.0,0.015138772077375946,238.0,15.0,118.83333333333333,69.70991480573063,0.012842497690629244,0.3561560484578682,456.5166666666618,1.748508969489379e-05,4.0,3.0,1.0,2.0,2.0,2.0,110.0,11.0,13.0,0.6013071895424836,0.300783233011821,0.0005293621968545444,0.0008422289179601029,92.0,17.0,0.09525905952976062,0.0
4.0,0.00336417157275021,208.0,81.0,147.75,52.06906471216859,0.0035078210946850844,0.33985998753562324,427.96666666666204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,1.0,0.3891977760127085,0.00021721797026482553,0.00023019007879532052,6.0,4.0,1.1485547628083628,2.0
3.0,0.0025231286795626574,173.0,43.0,120.66666666666667,56.01388716698347,0.0017958461804481805,0.31285124680431553,400.8166666666639,6.052315100108165e-07,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.21016949152542372,0.00020501147511480932,0.00011757140653587819,2.0,3.0,-1.2045654601381626,2.0
15.0,0.012615643397813289,238.0,57.0,173.66666666666666,42.54357243527576,0.014898503504696398,0.36496089514409485,466.43333333332816,4.5665777190102783e-07,1.0,0.0,0.0,0.0,0.0,0.0,117.0,15.0,2.0,0.9714285714285714,0.4800098514079304,0.000457824275911381,0.0009856031145018852,102.0,15.0,-1.837332601024478,0.0
49.0,0.04121110176619008,230.0,9.0,32.204081632653065,35.81527412838404,0.003979795352578538,0.34552763507498274,453.03333333332944,0.0006251643639125313,5.0,8.0,8.0,0.0,13.0,9.0,427.0,12.0,94.0,0.32142857142857145,0.14872216599190283,0.00254136816119886,6.120583827418842e-05,378.0,15.0,0.3027989368639125,1.0
4.0,0.00336417157275021,172.0,17.0,84.0,64.76495966184183,0.00219444834082638,0.32705994369600966,409.7999999999959,5.865955569513908e-07,1.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,3.0,0.5,0.18847539015606243,0.0002208454615840182,0.00014398739758465356,3.0,4.0,1.1867266313084255,2.0
25.0,0.021026072329688814,230.0,16.0,43.16,46.52111778536711,0.0026677044739676042,0.33995781712328466,436.09999999999627,4.956883845093965e-05,10.0,12.0,5.0,0.0,13.0,9.0,211.0,15.0,21.0,0.62,0.2110787172011662,0.0012971947445456075,4.928262708096308e-05,186.0,15.0,1.8438530986545012,1.0
4.0,0.00336417157275021,230.0,36.0,90.0,81.20344820264715,0.0009345480973032515,0.3344699679088901,419.5999999999966,0.0,0.0,2.0,0.0,0.0,2.0,0.0,10.0,5.0,1.0,1.0,0.1759465478841871,0.00032285636563783376,3.179717471511392e-05,6.0,4.0,0.05148603022187939,3.0
1.0,0.0008410428931875525,85.0,85.0,85.0,0.0,0.0005890521971898348,0.2833525567865381,356.7023809523791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001489905216094349,3.763726660436347e-05,0.0,1.0,-0.7365610410142999,2.0
5.0,0.004205214465937763,42.0,3.0,18.2,18.236227680087786,0.000170855658024285,0.271747228873974,340.8666666666652,0.005054654201430229,0.0,2.0,0.0,3.0,2.0,1.0,8.0,3.0,4.0,0.3,0.06624605678233439,0.0007569252311220573,1.6831733155472776e-06,3.0,3.0,-0.8753938763107892,1.0
1.0,0.0008410428931875525,25.0,25.0,25.0,0.0,8.606876663602792e-06,0.21256541697017475,262.14285714285353,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0003285283066716227,2.0365140482764247e-08,0.0,1.0,0.6380264350447337,1.0
5.0,0.004205214465937763,212.0,10.0,103.8,79.94097822768995,0.003107265600595996,0.33762534496463437,425.21666666666215,7.469804519966162e-06,1.0,1.0,0.0,2.0,0.0,0.0,10.0,4.0,3.0,0.5,0.2077922077922078,0.00027023275273836217,0.0002022788147484556,5.0,5.0,1.258956955670552,1.0
5.0,0.004205214465937763,224.0,57.0,134.4,69.12192126959435,0.003935601177369682,0.3386904091443335,428.2666666666621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,1.0,0.3193821624314898,0.0002342041211259714,0.0002578025977817456,10.0,5.0,-0.7797780406629276,0.0
8.0,0.00672834314550042,19.0,4.0,10.25,5.2141634036535525,0.00020039983040147453,0.26969935069337536,340.19523809523616,1.3292658178257327e-05,4.0,4.0,3.0,6.0,3.0,5.0,28.0,7.0,3.0,0.7142857142857143,0.26455026455026454,0.0006907804115884741,8.759485406857858e-06,20.0,6.0,0.2661884445276656,1.0
1.0,0.0008410428931875525,25.0,25.0,25.0,0.0,8.606876663602792e-06,0.21256541697017475,262.14285714285353,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0003285283066716227,2.0365140482764247e-08,0.0,1.0,-0.24147261157868813,1.0
3.0,0.0025231286795626574,193.0,45.0,107.66666666666667,62.5104435718989,0.0014330754853290938,0.32224105230185296,408.0833333333302,0.0,1.0,2.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,1.0,0.18726591760299627,0.00022829784522739955,8.886510137451512e-05,3.0,3.0,1.037365482608876,3.0
6.0,0.005046257359125315,172.0,3.0,75.83333333333333,64.56886934807585,0.002695356354312368,0.3342806274232355,421.4499999999957,4.0459211099114616e-05,0.0,1.0,1.0,0.0,1.0,0.0,13.0,4.0,4.0,0.4666666666666667,0.1476337448559671,0.00034053500743580354,0.00017413074823845951,7.0,5.0,0.01708390799176259,2.0
14.0,0.011774600504625735,238.0,12.0,101.57142857142857,73.21857130314324,0.008079049269913598,0.36116619470528777,462.9666666666622,2.464735964184141e-05,2.0,0.0,1.0,4.0,3.0,5.0,70.0,8.0,12.0,0.6153846153846154,0.21288085872391493,0.0004883166546144115,0.0005218446902555945,56.0,13.0,-0.04152902457038537,2.0
53.0,0.044575273338940284,224.0,14.0,109.54716981132076,53.960001271988965,0.03747684370214354,0.37564041243202634,493.8499999999953,0.0001636995007769911,4.0,11.0,7.0,12.0,9.0,9.0,833.0,24.0,270.0,0.5660377358490566,0.32881458857989965,0.0012883153033403888,0.002460302275864282,780.0,41.0,-0.590747449869299,1.0
5.0,0.004205214465937763,230.0,13.0,86.2,85.46671866873093,0.0010935006280268088,0.33685495056654047,424.0999999999965,3.539742816445928e-07,3.0,0.0,0.0,0.0,1.0,1.0,14.0,5.0,2.0,0.9,0.15006821282401092,0.00038654894474676683,3.7785589417840895e-05,9.0,5.0,2.4378525479971,2.0
9.0,0.007569386038687973,139.0,12.0,37.333333333333336,38.35796310198618,0.0007213905561025363,0.30259120079074836,384.4333333333312,2.2615419497294364e-05,1.0,3.0,1.0,0.0,4.0,4.0,35.0,6.0,6.0,0.7222222222222222,0.19645356976201586,0.0005735874352791418,1.1103334000584828e-05,26.0,9.0,-2.2828186086160027,1.0
53.0,0.044575273338940284,208.0,1.0,74.69811320754717,65.41091735824808,0.024284577193908315,0.3768390097914138,498.2666666666624,0.00585392733666808,2.0,2.0,4.0,2.0,5.0,5.0,420.0,16.0,151.0,0.2663280116110305,0.17407018500577237,0.0018993847488644332,0.0015745633802894522,367.0,31.0,-0.06998097098468567,1.0
1.0,0.0008410428931875525,56.0,56.0,56.0,0.0,0.00035892506937577505,0.27710311043789093,346.2619047619033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001510199061934683,2.2041844562231556e-05,0.0,1.0,-1.1867621690226655,3.0
8.0,0.00672834314550042,163.0,3.0,64.75,54.24884791403408,0.0030230891259923906,0.3359924485594,423.93333333332896,3.230607383012589e-05,3.0,1.0,1.0,1.0,0.0,1.0,17.0,4.0,6.0,0.32142857142857145,0.14322497586095911,0.0003659286588998703,0.00019247440076628278,9.0,7.0,-0.229535735661907,2.0
9.0,0.007569386038687973,42.0,1.0,15.222222222222221,16.531302145242037,0.00029831068265976436,0.2743990373341754,348.69999999999834,0.0019570759470666334,0.0,1.0,3.0,1.0,2.0,2.0,13.0,4.0,6.0,0.1111111111111111,0.05723204994797086,0.0010487137882515573,3.126650731213135e-06,4.0,3.0,-1.8692051062314066,1.0
5.0,0.004205214465937763,192.0,21.0,68.8,62.435246455828135,0.0018847228642936119,0.33352540431694183,419.91666666666214,2.8805354259081196e-05,1.0,4.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,0.5,0.10873146622734761,0.00028743471142534305,0.0001203993232284456,5.0,5.0,0.48231422493158216,2.0
1.0,0.0008410428931875525,139.0,139.0,139.0,0.0,0.00027102505238578943,0.30043588315601394,377.2666666666645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00018319885927255288,7.199099978629775e-06,0.0,1.0,-0.24321670130764833,2.0
7.0,0.0058873002523128675,208.0,4.0,114.71428571428571,76.89085824486975,0.0037376430141068183,0.34848434838781084,445.0166666666629,1.7164814207544262e-05,1.0,1.0,0.0,0.0,1.0,2.0,24.0,6.0,3.0,0.8095238095238095,0.17609126984126985,0.0003861054411550875,0.00023658537508525323,17.0,6.0,0.7411044016541665,1.0
24.0,0.02018502943650126,208.0,16.0,119.08333333333333,56.720746253514285,0.017712097590195985,0.3639486769449279,469.9833333333287,5.592179867754355e-05,2.0,0.0,0.0,0.0,2.0,0.0,217.0,15.0,22.0,0.6992753623188406,0.34571131879543093,0.0006947098509640587,0.0011636790510220264,193.0,21.0,-0.43597736335717785,0.0
1.0,0.0008410428931875525,163.0,163.0,163.0,0.0,0.0009797799810460147,0.321889740170698,400.8166666666629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00014967375482060683,6.38087599969662e-05,0.0,1.0,0.6587983423829845,3.0
1.0,0.0008410428931875525,92.0,92.0,92.0,0.0,0.00044975508693209366,0.28019299091015204,352.86904761904617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015106975667366138,2.8645112540546934e-05,0.0,1.0,-0.19778582110964127,3.0
3.0,0.0025231286795626574,14.0,7.0,11.333333333333334,3.0912061651652345,1.8312503539580404e-05,0.19169184494177746,235.42738095237667,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,1.0,1.0,0.6,0.0004776783079622469,1.0715913259093466e-08,3.0,3.0,0.037287187064604606,2.0
177.0,0.1488645920941968,238.0,4.0,95.97175141242938,57.9932228047626,0.1104696282274124,0.4727836095621661,634.466666666667,0.009739119268180569,15.0,35.0,39.0,30.0,51.0,27.0,6381.0,56.0,7768.0,0.3983050847457627,0.26539223417396396,0.004310339164509548,0.007195563302075933,6204.0,64.0,-1.6521499274362799,0.0
4.0,0.00336417157275021,19.0,2.0,10.75,6.378675411086537,0.00011555189733475211,0.2677427922662188,335.211904761903,9.146143111227799e-06,2.0,2.0,1.0,0.0,0.0,0.0,8.0,4.0,2.0,0.6666666666666666,0.23863636363636365,0.00043734771044675355,5.195160018394507e-06,4.0,3.0,0.5874841487352022,2.0
96.0,0.08074011774600504,238.0,3.0,107.1875,63.14505663219674,0.06436027035671063,0.41395494450974096,549.5999999999979,0.002620409384091209,11.0,4.0,10.0,14.0,16.0,16.0,2259.0,46.0,324.0,0.4743421052631579,0.28162030378037206,0.0024177215486660326,0.00420760348637385,2163.0,54.0,-1.090358149709747,0.0
26.0,0.021867115222876366,238.0,8.0,123.42307692307692,75.2115851739524,0.01837427771818722,0.38072645283246,487.2166666666618,0.0003920774843697088,9.0,5.0,0.0,4.0,4.0,0.0,218.0,18.0,16.0,0.5907692307692308,0.29301983835415135,0.0008046336476169403,0.0012020002425389277,192.0,20.0,0.3438328532826106,0.0
18.0,0.015138772077375946,212.0,4.0,91.61111111111111,74.08938962038349,0.009172427814583477,0.3688361826003407,474.1833333333286,0.000345573962648547,1.0,1.0,2.0,5.0,2.0,3.0,70.0,8.0,16.0,0.33986928104575165,0.16922751322751323,0.0006484094469051792,0.0005948437852195308,52.0,14.0,-0.47459122040058077,1.0
4.0,0.00336417157275021,185.0,6.0,99.5,77.69974259931625,0.0023926506708031054,0.3286069718103203,414.0833333333295,2.4800258599262223e-06,1.0,1.0,0.0,0.0,2.0,2.0,8.0,4.0,2.0,0.6666666666666666,0.2016376663254862,0.00024073501337355257,0.00015565741808290046,4.0,4.0,0.41534704210697293,1.0
1.0,0.0008410428931875525,109.0,109.0,109.0,0.0,0.0008023928634259458,0.29861275769564877,373.6833333333307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001477467234520567,5.310996180819866e-05,0.0,1.0,-0.49108429432711265,1.0
