Barabasi_850_13_star_340_125_4.pickle,2550,12706,0.0127,0.0063,0.0506,0.0374,0.0378,0.0337,0.0512,0.0513,0.0493,0.0226,0.0048,0.011,0.0036,0.0075,0.0159,0.0099,0.0167,0.0125,0.0127,0.0189,0.0093,0.0265,0.0494,0.0155,0.0114,0.0215,
Barabasi_850_13_cycle_340_132_5.pickle,2890,13393,0.0435,0.0466,0.0519,0.0269,0.052,0.0,0.0259,0.0355,0.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.0484,0.0018,0.0,0.0017,0.0454,0.0342,0.007,0.0286,0.0702,
Barabasi_1000_10_path_400_119_1.pickle,3000,12019,0.007,0.0044,0.0138,0.0125,0.0167,0.01,0.0165,0.0195,0.0104,0.0058,0.0007,0.0009,0.0009,0.0012,0.0018,0.0008,0.0114,0.0027,0.0008,0.0031,0.0128,0.0048,0.017,0.0021,0.0045,0.0178,
Barabasi_1000_10_house_400_127_2.pickle,3000,12827,0.002,0.0016,0.0109,0.0022,0.0157,0.0077,0.0236,0.0186,0.0159,0.0056,0.0044,0.0049,0.0013,0.0039,0.0013,0.0005,0.0061,0.0118,0.0038,0.0034,0.0124,0.0057,0.0265,0.0068,0.0008,0.0025,
Barabasi_1000_10_grid_400_151_3.pickle,4600,15251,0.0026,0.001,0.0052,0.004,0.0019,0.007,0.0104,0.0042,0.0062,0.005,0.0005,0.0036,0.0024,0.0019,0.0022,0.0034,0.0027,0.0,0.0016,0.0,0.004,0.0048,0.0056,0.0,0.0,0.1198,
Barabasi_1000_10_star_400_119_4.pickle,3000,12019,0.0258,0.0324,0.0109,0.0368,0.0344,0.0144,0.0622,0.0478,0.0446,0.0221,0.0051,0.0058,0.0069,0.0058,0.0119,0.0028,0.021,0.01,0.0162,0.0031,0.0066,0.0582,0.0432,0.0132,0.0316,0.0273,
Barabasi_1000_10_cycle_400_127_5.pickle,3400,12827,0.0181,0.0223,0.0345,0.0148,0.0497,0.0272,0.0529,0.0495,0.0468,0.0191,0.0081,0.0128,0.0052,0.0529,0.0096,0.0096,0.0279,0.0198,0.0058,0.0055,0.0404,0.0341,0.0487,0.0084,0.014,0.1624,
Barabasi_1050_11_path_420_135_1.pickle,3150,13664,0.0181,0.0112,0.013,0.0216,0.0236,0.013,0.0209,0.0211,0.0231,0.0161,0.0189,0.0257,0.0222,0.0198,0.023,0.0162,0.0158,0.0065,0.0124,0.0142,0.0061,0.0254,0.0372,0.0118,0.0045,0.1585,
Barabasi_1050_11_house_420_143_2.pickle,3150,14511,0.0104,0.0135,0.0412,0.0271,0.0533,0.0196,0.0618,0.0568,0.0728,0.0221,0.0068,0.0067,0.0084,0.0033,0.0096,0.0015,0.0176,0.0127,0.0122,0.0089,0.0156,0.0306,0.0476,0.01,0.0095,0.0205,
Barabasi_1050_11_grid_420_168_3.pickle,4830,17057,0.0143,0.0077,0.0141,0.0154,0.0398,0.0258,0.0252,0.0223,0.0219,0.0154,0.0073,0.01,0.0114,0.069,0.0071,0.0102,0.0193,0.0,0.0119,0.0,0.0265,0.0207,0.0278,0.0,0.0032,0.1733,
Barabasi_1050_11_star_420_135_4.pickle,3150,13664,0.0135,0.0114,0.0128,0.034,0.0329,0.021,0.0273,0.0233,0.0232,0.0114,0.0013,0.0074,0.007,0.0075,0.0013,0.0059,0.0146,0.0026,0.006,0.0142,0.0273,0.0231,0.0284,0.0046,0.0061,0.032,
Barabasi_1050_11_cycle_420_143_5.pickle,3570,14512,0.0071,0.0059,0.0163,0.0132,0.0309,0.0207,0.037,0.045,0.032,0.0123,0.0182,0.0145,0.0164,0.0414,0.0202,0.0202,0.0083,0.0051,0.0057,0.0069,0.0069,0.0344,0.036,0.0029,0.0084,0.134,
Barabasi_1250_8_path_260_112_1.pickle,2550,11346,0.0092,0.0102,0.068,0.0163,0.0672,0.0132,0.0532,0.0566,0.0619,0.0194,0.0102,0.0021,0.003,0.0003,0.0027,0.0029,0.0204,0.0034,0.0033,0.002,0.0056,0.0141,0.0697,0.0004,0.0116,0.073,
Barabasi_1250_8_house_260_117_2.pickle,2550,11872,0.0185,0.0276,0.0247,0.0076,0.0207,0.017,0.0472,0.0329,0.0426,0.0038,0.0,0.0064,0.0009,0.003,0.0017,0.0013,0.0142,0.0065,0.0139,0.0003,0.0107,0.0223,0.0351,0.0037,0.021,0.0163,
Barabasi_1250_8_grid_260_133_3.pickle,3590,13449,0.0178,0.0209,0.0334,0.022,0.0277,0.0069,0.0271,0.0262,0.0333,0.0162,0.0023,0.002,0.0017,0.0013,0.0029,0.0033,0.0185,0.0168,0.0121,0.0,0.0165,0.017,0.0313,0.0,0.0114,0.2314,
Barabasi_1250_8_star_260_112_4.pickle,2550,11348,0.0225,0.025,0.0463,0.0411,0.0525,0.0287,0.0647,0.069,0.0732,0.0112,0.0022,0.0071,0.0064,0.005,0.0078,0.0098,0.0273,0.0186,0.005,0.0134,0.0222,0.0323,0.0615,0.0176,0.0257,0.104,
Barabasi_1250_8_cycle_260_117_5.pickle,2810,11872,0.0194,0.0253,0.0691,0.0453,0.1292,0.0473,0.0781,0.067,0.0697,0.0335,0.0077,0.0079,0.0076,0.0044,0.0035,0.0086,0.0243,0.0115,0.0205,0.0175,0.0349,0.0376,0.0781,0.0055,0.021,0.1254,
Barabasi_1300_12_path_270_168_1.pickle,2650,16973,0.0052,0.0095,0.018,0.014,0.0309,0.0217,0.0489,0.0223,0.0225,0.0135,0.0061,0.0061,0.0034,0.0043,0.0081,0.007,0.006,0.0087,0.0067,0.0183,0.0191,0.0225,0.0338,0.0076,0.0072,0.0283,
Barabasi_1300_12_house_270_173_2.pickle,2650,17519,0.0217,0.0263,0.0259,0.0317,0.0218,0.0052,0.0153,0.0252,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.0325,0.0004,0.0,0.011,0.036,0.0252,0.0016,0.0314,0.0288,
Barabasi_1300_12_grid_270_189_3.pickle,3730,19154,0.0099,0.0101,0.002,0.0016,0.0118,0.0054,0.0081,0.0035,0.0091,0.005,0.0084,0.0075,0.0025,0.0062,0.0056,0.0052,0.0055,0.0,0.0059,0.0,0.0041,0.006,0.0134,0.0,0.0003,0.2629,
Barabasi_1300_12_star_270_168_4.pickle,2650,16974,0.0041,0.0019,0.0126,0.0051,0.0105,0.0338,0.0121,0.0053,0.0101,0.0156,0.0014,0.0001,0.0017,0.0008,0.0016,0.0025,0.0035,0.0023,0.0078,0.0047,0.0202,0.0168,0.0167,0.0018,0.0062,0.001,
Barabasi_1300_12_cycle_270_173_5.pickle,2920,17518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Barabasi_1100_15_path_200_172_1.pickle,2100,17446,0.0211,0.0257,0.0193,0.0208,0.0468,0.0215,0.0526,0.0361,0.0359,0.0272,0.0207,0.0168,0.0225,0.0511,0.0182,0.0226,0.0217,0.0169,0.0182,0.0087,0.036,0.0349,0.0626,0.0109,0.0184,0.113,
Barabasi_1100_15_house_200_176_2.pickle,2100,17849,0.0118,0.009,0.043,0.0127,0.0561,0.0164,0.0407,0.0223,0.035,0.01,0.0025,0.0021,0.0025,0.0035,0.0011,0.0041,0.0093,0.0053,0.0039,0.0047,0.0128,0.0156,0.0542,0.0029,0.0125,0.006,
Barabasi_1100_15_grid_200_188_3.pickle,2900,19063,0.0153,0.024,0.0263,0.0327,0.0456,0.0317,0.069,0.0388,0.0339,0.0376,0.008,0.0086,0.0086,0.0074,0.0048,0.0062,0.0216,0.0246,0.0306,0.0031,0.0569,0.0417,0.0563,0.0092,0.0205,0.1369,
Barabasi_1100_15_star_200_172_4.pickle,2100,17444,0.0137,0.0133,0.0093,0.0267,0.0388,0.0237,0.0191,0.0163,0.0286,0.0226,0.0027,0.0005,0.0004,0.0045,0.0064,0.0032,0.009,0.0129,0.0189,0.0043,0.0129,0.0194,0.0325,0.0043,0.0151,0.0409,
Barabasi_1100_15_cycle_200_176_5.pickle,2300,17848,0.0054,0.0086,0.0055,0.0188,0.0201,0.0247,0.0128,0.016,0.0087,0.0059,0.0001,0.001,0.0005,0.0024,0.0,0.0008,0.0078,0.0,0.0124,0.0,0.0,0.0269,0.0106,0.0,0.0,0.0109,
Barabasi_1250_6_path_250_87_1.pickle,2500,8801,0.0158,0.0084,0.0178,0.0368,0.0358,0.0272,0.0503,0.0466,0.0436,0.0179,0.0127,0.0122,0.0294,0.0133,0.0244,0.0162,0.0232,0.0011,0.0222,0.0021,0.0169,0.0493,0.0568,0.0004,0.0014,0.2181,
Barabasi_1250_6_house_250_92_2.pickle,2500,9306,0.0162,0.017,0.0466,0.0298,0.0541,0.0577,0.0405,0.0363,0.0271,0.0197,0.0044,0.0021,0.0049,0.0035,0.0044,0.0038,0.0171,0.0104,0.0043,0.0216,0.045,0.0279,0.0471,0.0076,0.0178,0.0332,
Barabasi_1250_6_grid_250_107_3.pickle,3500,10821,0.056,0.0415,0.0586,0.0493,0.0791,0.0268,0.0602,0.06,0.0871,0.0233,0.0142,0.0095,0.0204,0.0144,0.0079,0.0103,0.0387,0.035,0.0122,0.0077,0.0519,0.0588,0.0556,0.008,0.0235,0.0897,
Barabasi_1250_6_star_250_87_4.pickle,2500,8800,0.0134,0.0084,0.0542,0.0452,0.0767,0.0188,0.0692,0.0669,0.0887,0.0125,0.012,0.0219,0.012,0.0073,0.0157,0.0174,0.0177,0.0102,0.0068,0.0035,0.01,0.0353,0.0628,0.0016,0.0141,0.0976,
Barabasi_1250_6_cycle_250_92_5.pickle,2750,9306,0.017,0.0126,0.0567,0.0278,0.0724,0.0398,0.0744,0.0695,0.067,0.042,0.0337,0.0092,0.007,0.019,0.0088,0.008,0.0177,0.0042,0.0057,0.0024,0.015,0.0438,0.0638,0.002,0.0141,0.0665,
Barabasi_1150_5_path_230_68_1.pickle,2300,6943,0.0061,0.0095,0.054,0.0253,0.0608,0.0297,0.0756,0.0295,0.0473,0.0201,0.0035,0.011,0.0014,0.0028,0.0016,0.0041,0.0142,0.0019,0.0119,0.0032,0.0144,0.038,0.0813,0.001,0.0045,0.0474,
Barabasi_1150_5_house_230_73_2.pickle,2300,7408,0.0137,0.0162,0.0607,0.0424,0.0627,0.0433,0.0548,0.0698,0.0638,0.037,0.0169,0.0119,0.0083,0.0156,0.0123,0.0184,0.0156,0.0061,0.0121,0.0166,0.0214,0.0412,0.0462,0.0122,0.0161,0.0644,
Barabasi_1150_5_grid_230_87_3.pickle,3220,8801,0.0148,0.012,0.027,0.0179,0.0484,0.0358,0.0632,0.0425,0.0377,0.019,0.005,0.0055,0.004,0.0131,0.0036,0.0036,0.0172,0.0033,0.0065,0.0054,0.0189,0.0233,0.0374,0.0021,0.0078,0.125,
Barabasi_1150_5_star_230_68_4.pickle,2300,6943,0.0177,0.0173,0.0522,0.034,0.051,0.0342,0.0762,0.0531,0.0542,0.0262,0.0169,0.021,0.0056,0.0129,0.0161,0.0119,0.0193,0.0087,0.0125,0.0194,0.0302,0.0422,0.0755,0.0151,0.0097,0.0668,
Barabasi_1150_5_cycle_230_73_5.pickle,2530,7408,0.0147,0.0121,0.0275,0.0231,0.0388,0.0407,0.0565,0.0446,0.0538,0.0281,0.0211,0.0167,0.0075,0.0147,0.0213,0.0141,0.0089,0.0087,0.0092,0.0181,0.0217,0.0276,0.0548,0.0108,0.0104,0.1944,
Erdos_11000_132000_path_1300_1385_1.pickle,17500,139882,0.0106,0.0081,0.0401,0.0251,0.0351,0.0036,0.0443,0.0255,0.0373,0.0031,0.0082,0.0096,0.0061,0.005,0.0052,0.0053,0.0112,0.0079,0.004,0.0,0.0,0.0234,0.0153,0.0,0.0043,0.6618,
Barabasi_4000_10_path_800_439_1.pickle,8000,44338,0.0247,0.0359,0.0939,0.0403,0.109,0.0191,0.0625,0.0792,0.059,0.0154,0.0107,0.0071,0.0048,0.0128,0.0175,0.0103,0.027,0.0236,0.0048,0.0062,0.0266,0.0652,0.0647,0.0094,0.0257,0.1447,
Barabasi_8000_12_path_1000_1008_1.pickle,13000,101863,0.0159,0.0223,0.0343,0.0231,0.0275,0.038,0.0237,0.0293,0.0156,0.0117,0.0002,0.0005,0.0,0.0,0.0004,0.0032,0.0185,0.0123,0.0051,0.0047,0.0056,0.0245,0.0246,0.0057,0.0204,0.2329,
Barabasi_4000_10_house_800_455_2.pickle,8000,45954,0.01,0.0077,0.0172,0.027,0.0237,0.0195,0.0506,0.0188,0.0298,0.0166,0.0054,0.0039,0.0056,0.0051,0.0042,0.0035,0.0171,0.0076,0.004,0.0086,0.0112,0.0111,0.0336,0.0111,0.0104,0.0369,
Barabasi_4000_10_grid_800_503_3.pickle,11200,50803,0.0224,0.0192,0.0355,0.0385,0.0428,0.0547,0.0414,0.0435,0.0443,0.0117,0.0055,0.0105,0.008,0.0144,0.0037,0.0082,0.0213,0.0221,0.0056,0.0069,0.0198,0.0349,0.0467,0.0067,0.0235,0.2081,
Barabasi_4000_10_star_800_439_4.pickle,8000,44338,0.0302,0.0402,0.0456,0.0209,0.0203,0.0028,0.0414,0.0376,0.0588,0.0061,0.0035,0.0,0.0,0.0,0.0015,0.0053,0.0433,0.037,0.0072,0.0118,0.0038,0.0244,0.0345,0.0037,0.0276,0.0923,
Barabasi_8000_12_house_1000_1028_2.pickle,13000,103882,0.0392,0.0303,0.0426,0.0391,0.0406,0.019,0.0394,0.0334,0.035,0.0065,0.0026,0.0008,0.0014,0.0033,0.0039,0.0016,0.0315,0.0331,0.0025,0.0074,0.0201,0.0283,0.0419,0.0084,0.0234,0.2646,
Erdos_4000_48000_path_800_520_1.pickle,8000,52520,0.0068,0.007,0.03,0.0262,0.0445,0.0085,0.0588,0.0398,0.0665,0.0184,0.0124,0.012,0.0143,0.0167,0.012,0.0121,0.0076,0.0062,0.0058,0.0016,0.0022,0.0264,0.0446,0.0016,0.0074,0.5106,
Erdos_2000_22000_path_450_242_1.pickle,4250,24492,0.016,0.0179,0.0394,0.0268,0.0565,0.0212,0.0605,0.0594,0.0764,0.0261,0.0146,0.0191,0.0081,0.0823,0.005,0.0084,0.0173,0.0034,0.0177,0.0023,0.0009,0.055,0.064,0.0002,0.0069,0.2947,
Erdos_11000_132000_house_1300_1411_2.pickle,17500,142511,0.0078,0.0118,0.0364,0.023,0.0354,0.0227,0.053,0.0423,0.0346,0.0143,0.013,0.017,0.0052,0.0148,0.0127,0.0065,0.0111,0.0118,0.004,0.0114,0.0128,0.0209,0.0268,0.0025,0.0042,0.5441,
Erdos_2000_22000_house_450_251_2.pickle,4250,25400,0.0133,0.0103,0.0224,0.0337,0.0318,0.0345,0.0503,0.0367,0.0558,0.0173,0.0107,0.0102,0.0126,0.0164,0.0145,0.0139,0.0131,0.0071,0.0063,0.0084,0.0101,0.0323,0.0315,0.0056,0.0095,0.4918,
Erdos_2000_22000_grid_450_278_3.pickle,6050,28128,0.0149,0.0079,0.0187,0.0334,0.0525,0.0219,0.0413,0.0318,0.0316,0.0137,0.0089,0.0078,0.009,0.0157,0.01,0.0099,0.0183,0.004,0.0097,0.0011,0.0061,0.0375,0.0401,0.0014,0.02,0.3326,
Erdos_4000_48000_house_800_536_2.pickle,8000,54135,0.0154,0.0139,0.0366,0.0335,0.0249,0.0154,0.0304,0.0345,0.0448,0.0105,0.0159,0.0159,0.0053,0.0072,0.0088,0.0095,0.0127,0.0071,0.0059,0.0077,0.0139,0.0248,0.0283,0.0022,0.0063,0.369,
Erdos_2000_22000_star_450_242_4.pickle,4250,24492,0.0092,0.01,0.029,0.0262,0.0308,0.0061,0.0355,0.0429,0.0345,0.0136,0.0116,0.009,0.0119,0.0094,0.0053,0.0069,0.0109,0.0069,0.0055,0.0011,0.0,0.0259,0.0236,0.0008,0.0064,0.4271,
Erdos_8000_96000_path_1100_1015_1.pickle,13500,102514,0.0122,0.014,0.0478,0.0217,0.0304,0.0058,0.0507,0.0483,0.047,0.0048,0.0084,0.0031,0.006,0.0023,0.0077,0.0055,0.0116,0.0102,0.0046,0.0,0.002,0.0349,0.0721,0.0,0.0092,0.3398,
Erdos_1900_20000_path_400_220_1.pickle,3900,22220,0.0089,0.0087,0.025,0.0387,0.0432,0.0095,0.0322,0.0334,0.0387,0.0071,0.0056,0.0109,0.0073,0.0096,0.0056,0.006,0.0115,0.0077,0.0046,0.0034,0.0012,0.0281,0.0312,0.0013,0.0093,0.4113,
Erdos_1900_20000_house_400_228_2.pickle,3900,23028,0.0251,0.0198,0.04,0.032,0.0583,0.0232,0.0733,0.0955,0.0694,0.0477,0.0293,0.0164,0.0121,0.0227,0.0153,0.0161,0.0202,0.0064,0.0178,0.0081,0.0105,0.0558,0.0487,0.0039,0.0107,0.2217,
Erdos_1900_20000_grid_400_252_3.pickle,5500,25452,0.0209,0.0208,0.0256,0.0433,0.0542,0.0082,0.0778,0.0905,0.0953,0.0258,0.0061,0.0078,0.0018,0.015,0.0035,0.0036,0.0329,0.0028,0.0094,0.0,0.0226,0.0434,0.0574,0.0004,0.0141,0.3167,
Erdos_1900_20000_star_400_220_4.pickle,3900,22220,0.0063,0.0069,0.0239,0.0239,0.0245,0.0089,0.0592,0.0383,0.0345,0.0097,0.0085,0.0098,0.0073,0.0114,0.0084,0.008,0.0112,0.0054,0.0053,0.0062,0.004,0.0368,0.0339,0.0023,0.0102,0.1954,
Erdos_1900_20000_cycle_400_228_5.pickle,4300,23026,0.0141,0.0171,0.0425,0.0277,0.0425,0.0178,0.0526,0.0526,0.0467,0.0211,0.0136,0.0072,0.014,0.0159,0.0122,0.0106,0.0165,0.006,0.014,0.0028,0.0031,0.0476,0.0498,0.0016,0.0101,0.2402,
Erdos_4000_48000_grid_800_584_3.pickle,11200,58984,0.0196,0.0166,0.0381,0.0283,0.0466,0.0125,0.0587,0.0454,0.0374,0.0093,0.0097,0.008,0.0078,0.0112,0.0092,0.0134,0.0155,0.0041,0.0121,0.0015,0.0226,0.0232,0.0414,0.0009,0.0047,0.5023,
Barabasi_8000_12_grid_1000_1088_3.pickle,17000,109944,0.0168,0.0318,0.0425,0.0265,0.041,0.024,0.0895,0.0338,0.0559,0.0271,0.0062,0.01,0.003,0.0543,0.0088,0.0045,0.0301,0.0241,0.0076,0.0027,0.0316,0.0495,0.0661,0.0046,0.0201,0.2878,
Erdos_1600_12800_path_320_144_1.pickle,3200,14544,0.0061,0.0095,0.0246,0.0149,0.027,0.0085,0.0386,0.0291,0.0321,0.0069,0.008,0.0112,0.0063,0.0076,0.0107,0.0071,0.006,0.0028,0.0037,0.0002,0.0,0.0255,0.041,0.0001,0.0039,0.2686,
Erdos_1600_12800_house_320_150_2.pickle,3200,15189,0.0142,0.0106,0.0282,0.0314,0.033,0.0109,0.0408,0.04,0.0355,0.0139,0.0186,0.0138,0.0078,0.0091,0.0071,0.0081,0.0126,0.0036,0.0066,0.0001,0.0021,0.0256,0.035,0.0,0.0049,0.3867,
Erdos_1600_12800_grid_320_169_3.pickle,4480,17129,0.0103,0.0124,0.0278,0.029,0.0393,0.014,0.0429,0.0365,0.0407,0.0192,0.0116,0.0145,0.0112,0.0161,0.0081,0.011,0.0095,0.0033,0.0072,0.0005,0.0044,0.0283,0.0335,0.0017,0.0143,0.3528,
Erdos_1600_12800_star_320_144_4.pickle,3200,14544,0.0194,0.0142,0.0476,0.0422,0.0558,0.0143,0.1156,0.0896,0.0696,0.0246,0.0124,0.0097,0.0076,0.0136,0.0095,0.0119,0.0138,0.0087,0.0077,0.0036,0.0046,0.0529,0.1036,0.0043,0.0078,0.2354,
Erdos_1600_12800_cycle_320_150_5.pickle,3520,15190,0.0315,0.0251,0.0448,0.0404,0.0654,0.0097,0.0977,0.0692,0.0596,0.0312,0.014,0.0106,0.0076,0.0131,0.0095,0.0082,0.0289,0.0074,0.0263,0.0012,0.0022,0.0673,0.0816,0.0022,0.0376,0.2078,
Erdos_4000_48000_star_800_520_4.pickle,8000,52520,0.0066,0.0081,0.0306,0.0215,0.0307,0.0039,0.0613,0.0484,0.0559,0.0038,0.0136,0.0197,0.0104,0.0199,0.0203,0.0265,0.0084,0.0032,0.0026,0.0005,0.0004,0.0162,0.0357,0.001,0.0046,0.5462,
Erdos_8000_96000_house_1100_1037_2.pickle,13500,104737,0.008,0.0114,0.0092,0.0085,0.0176,0.0082,0.0311,0.01,0.0124,0.0092,0.0037,0.0028,0.002,0.0142,0.0076,0.0032,0.0169,0.0066,0.006,0.0018,0.0136,0.0206,0.0302,0.0074,0.0336,0.5044,
Barabasi_8000_12_star_1000_1008_4.pickle,13000,101864,0.0104,0.0084,0.0415,0.0314,0.0467,0.0148,0.0567,0.0372,0.0388,0.0132,0.0066,0.0099,0.0101,0.0097,0.0066,0.0047,0.0157,0.0019,0.0111,0.0055,0.0102,0.0258,0.0394,0.0048,0.0088,0.1304,
Erdos_8000_96000_grid_1100_1103_3.pickle,17900,111402,0.0074,0.0111,0.019,0.0267,0.0387,0.0057,0.0455,0.0247,0.0301,0.0108,0.0097,0.0133,0.0082,0.0049,0.0078,0.0078,0.0096,0.003,0.0055,0.0,0.0051,0.0253,0.0458,0.0,0.0027,0.4317,
Erdos_11000_132000_grid_1300_1489_3.pickle,22700,150387,0.0093,0.0093,0.0296,0.0142,0.0331,0.0138,0.0432,0.0308,0.0319,0.0133,0.011,0.0091,0.0046,0.0244,0.0064,0.0057,0.01,0.0032,0.0072,0.0,0.0094,0.023,0.0267,0.0,0.0074,0.6237,
Erdos_8000_96000_star_1100_1015_4.pickle,13500,102514,0.0078,0.0104,0.027,0.0314,0.0395,0.0054,0.0617,0.0537,0.0512,0.0039,0.0037,0.0037,0.0024,0.0014,0.0055,0.002,0.009,0.0081,0.0042,0.0034,0.0,0.0212,0.0434,0.0027,0.0086,0.5887,
Erdos_11000_132000_star_1300_1385_4.pickle,17500,139884,0.0092,0.0093,0.0268,0.0237,0.0379,0.0099,0.0469,0.0327,0.0337,0.0098,0.0101,0.017,0.0072,0.0198,0.0128,0.0123,0.0129,0.0059,0.006,0.0004,0.0,0.0352,0.0462,0.0004,0.006,0.5681,
Barabasi_6500_15_path_1000_1022_1.pickle,11500,103295,0.0653,0.037,0.0623,0.0533,0.0547,0.0235,0.0396,0.0455,0.0611,0.0072,0.0038,0.0,0.0,0.0013,0.0,0.0,0.0464,0.0439,0.0026,0.007,0.0287,0.0618,0.0494,0.0071,0.0389,0.0597,
Barabasi_8500_19_path_1300_1676_1.pickle,15000,169312,0.0369,0.0341,0.0583,0.0518,0.0715,0.0161,0.0628,0.0508,0.0661,0.0402,0.0057,0.0021,0.0019,0.0019,0.0026,0.0035,0.038,0.0333,0.029,0.0131,0.0408,0.0502,0.0632,0.0091,0.041,0.176,
Barabasi_6500_15_house_1000_1042_2.pickle,11500,105316,0.0384,0.0475,0.0543,0.0572,0.0852,0.0663,0.0623,0.0453,0.051,0.0077,0.0021,0.0034,0.0023,0.0083,0.0035,0.0004,0.0556,0.0393,0.0082,0.0272,0.0314,0.0349,0.0523,0.0111,0.0331,0.1717,
Barabasi_6500_15_grid_1000_1102_3.pickle,15500,111375,0.0213,0.0195,0.0564,0.0356,0.0441,0.034,0.0835,0.0516,0.0697,0.0304,0.007,0.0063,0.0125,0.0113,0.0067,0.009,0.0165,0.0053,0.0173,0.0066,0.04,0.0462,0.0642,0.0022,0.0386,0.0644,
Barabasi_7500_17_path_1100_1327_1.pickle,13000,134037,0.0318,0.0357,0.0496,0.0594,0.0537,0.0075,0.0687,0.0549,0.0455,0.0092,0.0009,0.005,0.0041,0.0117,0.0036,0.0045,0.0232,0.0189,0.0043,0.0109,0.01,0.0419,0.0634,0.003,0.0344,0.1442,
Barabasi_6000_15_path_1000_947_1.pickle,11000,95721,0.026,0.0327,0.0407,0.0374,0.037,0.024,0.0353,0.0637,0.0485,0.0149,0.0202,0.0158,0.0488,0.0389,0.0166,0.0126,0.0307,0.0263,0.0179,0.0034,0.0074,0.0381,0.0804,0.0021,0.0244,0.2563,
Barabasi_8500_19_house_1300_1702_2.pickle,15000,171935,0.0436,0.0438,0.0176,0.0146,0.0203,0.0076,0.0438,0.0553,0.0503,0.0162,0.0072,0.0063,0.0006,0.0006,0.0008,0.0007,0.0401,0.0475,0.0154,0.0087,0.0185,0.0462,0.0288,0.0189,0.0401,0.2065,
Barabasi_8000_18_path_1200_1496_1.pickle,14000,151169,0.0385,0.0613,0.0478,0.0295,0.0653,0.0504,0.0745,0.0741,0.0766,0.0222,0.0133,0.004,0.0102,0.0074,0.0068,0.0066,0.0332,0.0347,0.0138,0.0275,0.0358,0.0621,0.0872,0.0098,0.0441,0.0633,
Barabasi_6500_15_star_1000_1022_4.pickle,11500,103295,0.0447,0.0483,0.0677,0.059,0.0898,0.0349,0.0686,0.0929,0.0848,0.009,0.0107,0.0131,0.0006,0.0068,0.0023,0.0052,0.044,0.0371,0.0054,0.0018,0.0057,0.0699,0.0455,0.0021,0.0284,0.1218,
Erdos_5000_60000_path_1000_650_1.pickle,10000,65648,0.0113,0.0086,0.0374,0.0353,0.0365,0.0091,0.0638,0.0557,0.0549,0.0082,0.0085,0.0077,0.007,0.0095,0.0103,0.0101,0.0117,0.0082,0.0054,0.0019,0.0009,0.0383,0.0551,0.0023,0.0094,0.4929,
Barabasi_6000_15_house_1000_967_2.pickle,11000,97740,0.0251,0.0171,0.0534,0.0325,0.0878,0.0157,0.0627,0.0513,0.0603,0.0124,0.0083,0.0096,0.0016,0.0047,0.0069,0.0049,0.0232,0.0186,0.0099,0.032,0.0292,0.0309,0.0957,0.0131,0.0364,0.2567,
Erdos_7000_84000_path_1200_900_1.pickle,13000,90900,0.01,0.0091,0.0215,0.0168,0.0264,0.0023,0.0371,0.0339,0.0341,0.0039,0.0055,0.01,0.0032,0.0044,0.0118,0.0113,0.0084,0.0062,0.0029,0.0,0.0,0.0189,0.0343,0.0,0.0043,0.4837,
Barabasi_7500_17_house_1100_1349_2.pickle,13000,136258,0.0092,0.0149,0.0249,0.0087,0.0313,0.0171,0.0169,0.0209,0.0202,0.0098,0.001,0.0012,0.0024,0.0014,0.0005,0.0019,0.0156,0.0123,0.0026,0.0021,0.0097,0.0112,0.0239,0.0047,0.0147,0.1209,
Barabasi_8000_18_house_1200_1520_2.pickle,14000,153594,0.0329,0.0263,0.0257,0.0365,0.0571,0.0136,0.047,0.0314,0.0243,0.012,0.0057,0.0035,0.0005,0.0,0.0003,0.0001,0.0286,0.0139,0.0161,0.0053,0.0203,0.026,0.0516,0.0133,0.0255,0.0827,
Barabasi_9500_21_path_1400_2060_1.pickle,16500,208116,0.0576,0.0465,0.0537,0.0488,0.0482,0.0047,0.0457,0.037,0.0489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487,0.0464,0.0076,0.009,0.0017,0.0526,0.0356,0.0023,0.0465,0.3585,
Erdos_5000_60000_house_1000_670_2.pickle,10000,67670,0.0141,0.0082,0.0509,0.0197,0.0361,0.0072,0.0619,0.0577,0.0516,0.0053,0.0076,0.007,0.0125,0.0064,0.0079,0.0073,0.0086,0.0117,0.0055,0.0145,0.012,0.0227,0.0881,0.0104,0.0073,0.4577,
Barabasi_6500_15_cycle_1000_1042_5.pickle,12500,105312,0.0221,0.0214,0.0479,0.0344,0.0565,0.0048,0.0373,0.0474,0.0425,0.0064,0.0077,0.014,0.0042,0.0681,0.0139,0.0071,0.0255,0.0238,0.0118,0.0022,0.0066,0.0327,0.0607,0.0013,0.0263,0.3733,
